Date,lstmkospi,grukospi,lstmsemi,grusemi,lstmlog,grulog,arimakospi,arimasemi,arimalog,fbkospi,fblog,fbsemi,nukospi,nulog,nusemi,kospivol,semivol,logvol,P_lstmkospi,P_grukospi,P_lstmsemi,P_grusemi,P_lstmlog,P_grulog,P_arimakospi,P_arimasemi,P_arimalog,P_fbkospi,P_fblog,P_fbsemi,P_nukospi,P_nulog,P_nusemi
2020-12-29,27719,27719,32260,32260,4609,4609,27719,32260,4609,27719,4609,32260,27719,4609,32260,256537,185158,54587,,,,,,,,,,,,,,,
2020-12-30,28364,28364,33259,33259,4703,4703,28364,33259,4703,28364,4703,33259,28364,4703,33259,143406,228756,107238,,,,,,,,,,,,,,,
2021-01-04,28936,28936,33997,33997,4947,4947,28936,33997,4947,28936,4947,33997,28936,4947,33997,354150,429761,221281,,,,,,,,,,,,,,,
2021-01-05,29410,29410,34348,34348,5066,5066,29410,34348,5066,29410,5066,34348,29410,5066,34348,875618,313717,146997,,,,,,,,,,,,,,,
2021-01-06,29269,29269,34308,34308,4932,4932,29269,34308,4932,29269,4932,34308,29269,4932,34308,1212726,382569,129213,,,,,,,,,,,,,,,
2021-01-07,29885,29885,34858,34858,5051,5051,29885,34858,5051,29885,5051,34858,29885,5051,34858,1587754,230431,166561,,,,,,,,,,,,,,,
2021-01-08,30976,30976,35110,35110,5006,5006,30976,35110,5006,30976,5006,35110,30976,5006,35110,213890,463145,184198,,,,,,,,,,,,,,,
2021-01-11,31058,31058,35001,35001,4966,4966,31058,35001,4966,31058,4966,35001,31058,4966,35001,289948,431110,161699,,,,,,,,,,,,,,,
2021-01-12,30821,30821,34932,34932,4903,4903,30821,34932,4903,30821,4903,34932,30821,4903,34932,201433,274344,70956,,,,,,,,,,,,,,,
2021-01-13,31034,31034,35125,35125,4991,4991,31034,35125,4991,31034,4991,35125,31034,4991,35125,125651,149509,84489,,,,,,,,,,,,,,,
2021-01-14,30971,30971,34971,34971,5081,5081,30971,34971,5081,30971,5081,34971,30971,5081,34971,44484,119742,62052,,,,,,,,,,,,,,,
2021-01-15,30370,30370,34976,34976,5001,5001,30370,34976,5001,30370,5001,34976,30370,5001,34976,90445,232935,81366,,,,,,,,,,,,,,,
2021-01-18,29614,29614,34986,34986,4763,4763,29614,34986,4763,29614,4763,34986,29614,4763,34986,67532,179542,85963,,,,,,,,,,,,,,,
2021-01-19,30433,30433,35679,35679,4942,4942,30433,35679,4942,30433,4942,35679,30433,4942,35679,45941,183337,79528,,,,,,,,,,,,,,,
2021-01-20,30602,30602,37109,37109,4947,4947,30602,37109,4947,30602,4947,37109,30602,4947,37109,154722,358437,34946,,,,,,,,,,,,,,,
2021-01-21,31092,31092,37104,37104,5180,5180,31092,37104,5180,31092,5180,37104,31092,5180,37104,105067,302308,135042,,,,,,,,,,,,,,,
2021-01-22,30864,30864,36549,36549,5185,5185,30864,36549,5185,30864,5185,36549,30864,5185,36549,515039,311652,125290,,,,,,,,,,,,,,,
2021-01-25,31528,31528,37321,37321,5434,5434,31528,37321,5434,31528,5434,37321,31528,5434,37321,553561,311638,255616,,,,,,,,,,,,,,,
2021-01-26,30908,30908,37039,37039,5325,5325,30908,37039,5325,30908,5325,37039,30908,5325,37039,49330,312025,68417,,,,,,,,,,,,,,,
2021-01-27,30743,30743,36470,36470,5280,5280,30743,36470,5280,30743,5280,36470,30743,5280,36470,417065,341251,47379,,,,,,,,,,,,,,,
2021-01-28,30341,30341,35456,35456,5136,5136,30341,35456,5136,30341,5136,35456,30341,5136,35456,267726,366933,79772,,,,,,,,,,,,,,,
2021-01-29,29444,29444,34199,34199,4971,4971,29444,34199,4971,29444,4971,34199,29444,4971,34199,182587,377467,50742,,,,,,,,,,,,,,,
2021-02-01,30128,30128,35174,35174,5121,5121,30128,35174,5121,30128,5121,35174,30128,5121,35174,208449,288327,134401,,,,,,,,,,,,,,,
2021-02-02,30554,30554,35595,35595,5170,5170,30554,35595,5170,30554,5170,35595,30554,5170,35595,41202,274458,88383,,,,,,,,,,,,,,,
2021-02-03,30947,30947,35689,35689,5275,5275,30947,35689,5275,30947,5275,35689,30947,5275,35689,176738,297094,41030,,,,,,,,,,,,,,,
2021-02-04,30462,30462,35140,35140,5315,5315,30462,35140,5315,30462,5315,35140,30462,5315,35140,376997,245784,65928,,,,,,,,,,,,,,,
2021-02-05,30787,30787,35214,35214,5300,5300,30787,35214,5300,30787,5300,35214,30787,5300,35214,95063,124213,21167,,,,,,,,,,,,,,,
2021-02-08,30511,30511,35006,35006,5320,5320,30511,35006,5320,30511,5320,35006,30511,5320,35006,109090,115093,39434,,,,,,,,,,,,,,,
2021-02-09,30452,30452,35060,35060,5255,5255,30452,35060,5255,30452,5255,35060,30452,5255,35060,164697,166878,50107,,,,,,,,,,,,,,,
2021-02-10,30612,30612,35199,35199,5285,5285,30612,35199,5285,30612,5285,35199,30612,5285,35199,46057,183719,27276,,,,,,,,,,,,,,,
2021-02-15,31058,31058,36950,36950,5330,5330,31058,36950,5330,31058,5330,36950,31058,5330,36950,63350,448232,40402,,,,,,,,,,,,,,,
2021-02-16,31199,31199,37311,37311,5270,5270,31199,37311,5270,31199,5270,37311,31199,5270,37311,103573,516443,73960,,,,,,,,,,,,,,,
2021-02-17,30898,30898,37109,37109,5230,5230,30898,37109,5230,30898,5230,37109,30898,5230,37109,20459,370347,56457,,,,,,,,,,,,,,,
2021-02-18,30535,30535,36149,36149,5210,5210,30535,36149,5210,30535,5210,36149,30535,5210,36149,13578,358896,60136,,,,,,,,,,,,,,,
2021-02-19,30656,30656,36693,36693,5260,5260,30656,36693,5260,30656,5260,36693,30656,5260,36693,139223,241374,59203,,,,,,,,,,,,,,,
2021-02-22,30365,30365,36268,36268,5350,5350,30365,36268,5350,30365,5350,36268,30365,5350,36268,77079,366342,69092,,,,,,,,,,,,,,,
2021-02-23,30385,30385,35901,35901,5345,5345,30385,35901,5345,30385,5345,35901,30385,5345,35901,38833,224695,100854,,,,,,,,,,,,,,,
2021-02-24,29609,29609,34897,34897,5275,5275,29609,34897,5275,29609,5275,34897,29609,5275,34897,63281,262890,144495,,,,,,,,,,,,,,,
2021-02-25,30588,30588,36495,36495,5424,5424,30588,36495,5424,30588,5424,36495,30588,5424,36495,77080,266388,53892,,,,,,,,,,,,,,,
2021-02-26,29798,29798,35421,35421,5389,5389,29798,35421,5389,29798,5389,35421,29798,5389,35421,105889,367212,63186,,,,,,,,,,,,,,,
2021-03-02,30011,30011,35901,35901,5335,5335,30011,35901,5335,30011,5335,35901,30011,5335,35901,129603,450012,74940,,,,,,,,,,,,,,,
2021-03-03,30413,30413,36248,36248,5524,5524,30413,36248,5524,30413,5524,36248,30413,5524,36248,74042,256066,104897,,,,,,,,,,,,,,,
2021-03-04,30118,30118,35511,35511,5509,5509,30118,35511,5509,30118,5509,35511,30118,5509,35511,24575,206135,78592,,,,,,,,,,,,,,,
2021-03-05,29948,29948,35209,35209,5619,5619,29948,35209,5619,29948,5619,35209,29948,5619,35209,147551,209474,126118,,,,,,,,,,,,,,,
2021-03-08,29652,29652,34288,34288,5594,5594,29652,34288,5594,29652,5594,34288,29652,5594,34288,44029,175474,80858,,,,,,,,,,,,,,,
2021-03-09,29463,29463,33947,33947,5404,5404,29463,33947,5404,29463,5404,33947,29463,5404,33947,94049,366888,171416,,,,,,,,,,,,,,,
2021-03-10,29289,29289,33447,33447,5544,5544,29289,33447,5544,29289,5544,33447,29289,5544,33447,67438,176740,85027,,,,,,,,,,,,,,,
2021-03-11,29798,29798,34343,34343,5559,5559,29798,34343,5559,29798,5559,34343,29798,5559,34343,198002,149773,52846,,,,,,,,,,,,,,,
2021-03-12,30123,30123,35110,35110,5642,5642,30123,35110,5642,30123,5642,35110,30123,5642,35110,44515,168348,48275,,,,,,,,,,,,,,,
2021-03-15,30074,30074,34838,34838,5657,5657,30074,34838,5657,30074,5657,34838,30074,5657,34838,44509,126910,50237,,,,,,,,,,,,,,,
2021-03-16,30263,30263,36055,36055,5757,5757,30263,36055,5757,30263,5757,36055,30263,5757,36055,35121,234610,94560,,,,,,,,,,,,,,,
2021-03-17,30070,30070,36163,36163,5782,5782,30070,36163,5782,30070,5782,36163,30070,5782,36163,10873,97441,56389,,,,,,,,,,,,,,,
2021-03-18,30278,30278,36485,36485,5866,5866,30278,36485,5866,30278,5866,36485,30278,5866,36485,40533,181857,84538,,,,,,,,,,,,,,,
2021-03-19,30089,30089,36302,36302,5896,5896,30089,36302,5896,30089,5896,36302,30089,5896,36302,13371,115341,186659,,,,,,,,,,,,,,,
2021-03-22,29977,29977,36554,36554,6046,6046,29977,36554,6046,29977,6046,36554,29977,6046,36554,20778,108198,277036,,,,,,,,,,,,,,,
2021-03-23,29725,29725,35971,35971,6071,6071,29725,35971,6071,29725,6071,35971,29725,6071,35971,27984,122820,288780,,,,,,,,,,,,,,,
2021-03-24,29604,29604,36382,36382,6056,6056,29604,36382,6056,29604,6056,36382,29604,6056,36382,102892,143590,130384,,,,,,,,,,,,,,,
2021-03-25,29715,29715,36124,36124,6096,6096,29715,36124,6096,29715,6096,36124,29715,6096,36124,19013,104951,132584,,,,,,,,,,,,,,,
2021-03-26,30040,30040,36168,36168,6568,6568,30040,36168,6568,30040,6568,36168,30040,6568,36168,21559,88371,536166,,,,,,,,,,,,,,,
2021-03-29,29987,29987,35782,35782,6215,6215,29987,35782,6215,29987,6215,35782,29987,6215,35782,27394,108508,405474,,,,,,,,,,,,,,,
2021-03-30,30322,30322,36099,36099,6096,6096,30322,36099,6096,30322,6096,36099,30322,6096,36099,44122,78871,243603,,,,,,,,,,,,,,,
2021-03-31,30234,30234,35921,35921,6100,6100,30234,35921,6100,30234,6100,35921,30234,6100,35921,64807,90407,137790,,,,,,,,,,,,,,,
2021-04-01,30481,30481,37173,37173,6001,6001,30481,37173,6001,30481,6001,37173,30481,6001,37173,55047,286790,167777,,,,,,,,,,,,,,,
2021-04-02,30791,30791,37702,37702,6031,6031,30791,37702,6031,30791,6031,37702,30791,6031,37702,23815,330758,265533,,,,,,,,,,,,,,,
2021-04-05,30816,30816,38474,38474,6006,6006,30816,38474,6006,30816,6006,38474,30816,6006,38474,17231,314680,97330,,,,,,,,,,,,,,,
2021-04-06,30874,30874,38375,38375,6021,6021,30874,38375,6021,30874,6021,38375,30874,6021,38375,66434,320544,88524,,,,,,,,,,,,,,,
2021-04-07,30971,30971,38088,38088,6046,6046,30971,38088,6046,30971,6046,38088,30971,6046,38088,21280,184559,65033,,,,,,,,,,,,,,,
2021-04-08,31029,31029,38217,38217,6026,6026,31029,38217,6026,31029,6026,38217,31029,6026,38217,10827,130746,77847,,,,,,,,,,,,,,,
2021-04-09,30903,30903,38048,38048,5956,5956,30903,38048,5956,30903,5956,38048,30903,5956,38048,85164,165984,67103,,,,,,,,,,,,,,,
2021-04-12,30937,30937,37916,37916,5951,5951,30937,37916,5951,30937,5951,37916,30937,5951,37916,255904,155486,56474,,,,,,,,,,,,,,,
2021-04-13,31271,31271,38287,38287,5966,5966,31271,38287,5966,31271,5966,38287,31271,5966,38287,20116,209573,118730,,,,,,,,,,,,,,,
2021-04-14,31402,31402,38088,38088,5976,5976,31402,38088,5976,31402,5976,38088,31402,5976,38088,61540,136194,54367,,,,,,,,,,,,,,,
2021-04-15,31504,31504,38163,38163,5946,5946,31504,38163,5946,31504,5946,38163,31504,5946,38163,29206,113434,55293,,,,,,,,,,,,,,,
2021-04-16,31601,31601,38509,38509,6066,6066,31601,38509,6066,31601,6066,38509,31601,6066,38509,10614,161166,146570,,,,,,,,,,,,,,,
2021-04-19,31567,31567,39909,39909,6175,6175,31567,39909,6175,31567,6175,39909,31567,6175,39909,117533,395825,222789,,,,,,,,,,,,,,,
2021-04-20,31795,31795,40058,40058,6250,6250,31795,40058,6250,31795,6250,40058,31795,6250,40058,33772,242980,74787,,,,,,,,,,,,,,,
2021-04-21,31305,31305,39375,39375,6155,6155,31305,39375,6155,31305,6155,39375,31305,6155,39375,44223,302972,112742,,,,,,,,,,,,,,,
2021-04-22,31383,31383,39711,39711,6260,6260,31383,39711,6260,31383,6260,39711,31383,6260,39711,48264,183028,71988,,,,,,,,,,,,,,,
2021-04-23,31456,31456,39806,39806,6210,6210,31456,39806,6210,31456,6210,39806,31456,6210,39806,16342,212636,107059,,,,,,,,,,,,,,,
2021-04-26,31746,31746,39870,39870,6483,6483,31746,39870,6483,31746,6483,39870,31746,6483,39870,20892,133825,240313,,,,,,,,,,,,,,,
2021-04-27,31809,31809,39830,39830,6513,6513,31809,39830,6513,31809,6513,39830,31809,6513,39830,14151,146896,170927,,,,,,,,,,,,,,,
2021-04-28,31489,31489,38177,38177,6612,6612,31489,38177,6612,31489,6612,38177,31489,6612,38177,18310,450979,240075,,,,,,,,,,,,,,,
2021-04-29,31416,31416,37681,37681,6578,6578,31416,37681,6578,31416,6578,37681,31416,6578,37681,117732,282582,118622,,,,,,,,,,,,,,,
2021-04-30,31160,31160,37334,37334,6597,6597,31160,37334,6597,31160,6597,37334,31160,6597,37334,43376,273187,253670,,,,,,,,,,,,,,,
2021-05-03,30894,30894,37151,37151,6408,6408,30894,37151,6408,30894,6408,37151,30894,6408,37151,78588,208680,142504,,,,,,,,,,,,,,,
2021-05-04,31071,31071,37389,37389,6358,6358,31071,37389,6358,31071,6358,37389,31071,6358,37389,114123,226336,110059,,,,,,,,,,,,,,,
2021-05-06,31381,31381,36987,36987,6687,6687,31381,36987,6687,31381,6687,36987,31381,6687,36987,251721,286225,172997,,,,,,,,,,,,,,,
2021-05-07,31553,31553,37096,37096,6821,6821,31553,37096,6821,31553,6821,37096,31553,6821,37096,140725,174001,367039,,,,,,,,,,,,,,,
2021-05-10,32090,32090,37448,37448,7051,7051,32090,37448,7051,32090,7051,37448,32090,7051,37448,59336,269770,316325,,,,,,,,,,,,,,,
2021-05-11,31775,31775,36109,36109,7080,7080,31775,36109,7080,31775,7080,36109,31775,7080,36109,79770,499111,342195,,,,,,,,,,,,,,,
2021-05-12,31293,31293,35776,35776,7165,7165,31293,35776,7165,31293,7165,35776,31293,7165,35776,85591,253926,319934,,,,,,,,,,,,,,,
2021-05-13,30869,30869,34829,34829,6966,6966,30869,34829,6966,30869,6966,34829,30869,6966,34829,113085,271936,417637,,,,,,,,,,,,,,,
2021-05-14,31204,31204,35990,35990,6886,6886,31204,35990,6886,31204,6886,35990,31204,6886,35990,273119,425262,203660,,,,,,,,,,,,,,,
2021-05-17,31027,31027,35533,35533,6911,6911,31027,35533,6911,31027,6911,35533,31027,6911,35533,233928,223338,310176,,,,,,,,,,,,,,,
2021-05-18,31332,31332,36119,36119,6921,6921,31332,36119,6921,31332,6921,36119,31332,6921,36119,54388,197942,126651,,,,,,,,,,,,,,,
2021-05-20,31224,31224,36640,36640,7080,7080,31224,36640,7080,31224,7080,36640,31224,7080,36640,30216,274925,122876,,,,,,,,,,,,,,,
2021-05-21,31214,31214,36635,36635,7006,7006,31214,36635,7006,31214,7006,36635,31214,7006,36635,18801,279585,88055,,,,,,,,,,,,,,,
2021-05-24,31140,31140,35697,35697,7036,7036,31140,35697,7036,31140,7036,35697,31140,7036,35697,26912,246218,83071,,,,,,,,,,,,,,,
2021-05-25,31317,31317,36064,36064,7265,7265,31317,36064,7265,31317,7265,36064,31317,7265,36064,13198,167689,201150,,,,,,,,,,,,,,,
2021-05-26,31361,31361,35990,35990,7319,7319,31361,35990,7319,31361,7319,35990,31361,7319,35990,7727,124914,147350,,,,,,,,,,,,,,,
2021-05-27,31238,31238,36451,36451,7384,7384,31238,36451,7384,31238,7384,36451,31238,7384,36451,32191,171609,120670,,,,,,,,,,,,,,,
2021-05-28,31450,31450,36506,36506,7354,7354,31450,36506,7354,31450,7354,36506,31450,7354,36506,202196,274301,150792,,,,,,,,,,,,,,,
2021-05-31,31622,31622,36451,36451,7270,7270,31622,36451,7270,31622,7270,36451,31622,7270,36451,29575,170027,173416,,,,,,,,,,,,,,,
2021-06-01,31765,31765,36783,36783,7250,7250,31765,36783,7250,31765,7250,36783,31765,7250,36783,105958,203328,169011,,,,,,,,,,,,,,,
2021-06-02,31790,31790,36684,36684,7404,7404,31790,36684,7404,31790,7404,36684,31790,7404,36684,185769,114739,277270,,,,,,,,,,,,,,,
2021-06-03,32026,32026,37642,37642,7409,7409,32026,37642,7409,32026,7409,37642,32026,7409,37642,55436,365957,159154,,,,,,,,,,,,,,,
2021-06-04,31952,31952,37319,37319,7260,7260,31952,37319,7260,31952,7260,37319,31952,7260,37319,19816,234849,108980,,,,,,,,,,,,,,,
2021-06-07,32149,32149,37275,37275,7090,7090,32149,37275,7090,32149,7090,37275,32149,7090,37275,47347,193346,186546,,,,,,,,,,,,,,,
2021-06-08,32021,32021,36863,36863,7285,7285,32021,36863,7285,32021,7285,36863,32021,7285,36863,20927,188986,228421,,,,,,,,,,,,,,,
2021-06-09,31800,31800,36173,36173,7250,7250,31800,36173,7250,31800,7250,36173,31800,7250,36173,9894,224117,161689,,,,,,,,,,,,,,,
2021-06-10,31883,31883,36352,36352,7285,7285,31883,36352,7285,31883,7285,36352,31883,7285,36352,8470,144299,113071,,,,,,,,,,,,,,,
2021-06-11,32041,32041,36709,36709,7414,7414,32041,36709,7414,32041,7414,36709,32041,7414,36709,11799,160359,449826,,,,,,,,,,,,,,,
2021-06-14,32060,32060,36530,36530,7394,7394,32060,36530,7394,32060,7394,36530,32060,7394,36530,716894,116647,136013,,,,,,,,,,,,,,,
2021-06-15,32174,32174,36689,36689,7314,7314,32174,36689,7314,32174,7314,36689,32174,7314,36689,11867,133319,169122,,,,,,,,,,,,,,,
2021-06-16,32316,32316,36878,36878,7439,7439,32316,36878,7439,32316,7439,36878,32316,7439,36878,454359,121414,234041,,,,,,,,,,,,,,,
2021-06-17,32233,32233,37071,37071,7454,7454,32233,37071,7454,32233,7454,37071,32233,7454,37071,112363,125610,63608,,,,,,,,,,,,,,,
